timestamp,tweet_text,all_hashtags,followers_count,retweet_count,likes,reply_count
2022-11-28 16:56:59+00:00,b'7/ And there you have it\xe2\x80\xa6.there are many others I haven\xe2\x80\x99t highlighted &amp; hopefully will post another set.   Editions can provide a lower entry point to coveted artists while also building a loyal base of fans.   Some editions are absolute gems  Ps: I have NO listed pieces',[],3591,0,0
2022-11-28 16:56:59+00:00,"b'Reminder that it is still an absolute joke that @rondebarber is not in the HOF  ""Legend Score"" of 35  (Higher 16 current HOFers including Darrell Green at CB)  5 Time All-Pro (3 First Team) 5 Time Pro Bowler 2000s NFL All-Decade Team (2nd) NFL INT Leader (2001) SB37 Champion'",[],3721,0,0
2022-11-28 16:56:59+00:00,b'@AVindman @realDonaldTrump @kanyewest @elonmusk @SenateGOP @HouseGOP That is disgusting anti-Semitism at it absolute worst. Shame on that writer- and shame to ANYONE who DARES defend that garbage. FYI- Jesus was a Jew.',[],60,0,0
2022-11-28 16:56:57+00:00,b'@GuardianBooks @lisanandy Absolute joke! She and her Labour buddies got a \xc2\xa32200 pay rise recently when are we getting ours? Total hypocrites.',[],10,0,0
2022-11-28 16:56:57+00:00,b'everyone go wish @AnasWorldPx a happy birthday and go buy somethin from @anabesmoking \xf0\x9f\x92\x95\xf0\x9f\x92\x95 a beautiful soul inside &amp; out and an absolute bad ass bitch!! love you ana \xe2\x99\xa5\xef\xb8\x8f https://t.co/QMnfW9Lhjq',[],1450,0,0
2022-11-28 16:56:56+00:00,"b'er days, who looks at you with the absolute fearlessness of      https://t.co/m6fyvMirfE'",[],0,0,0
2022-11-28 16:56:55+00:00,b'@iucounu It just feels flat. Redeeming feature may be the underdog results and today\xe2\x80\x99s early games appear to have been absolute crackers but doesn\xe2\x80\x99t have the thrill I would normally associate with a World Cup but then I could just be a miserable bastard.',[],411,0,0
2022-11-28 16:56:52+00:00,b'i drag my absolute tank of a gaming laptop to school to work on my photography project but realized i forgot to bring a mouse.',[],361,0,0
2022-11-28 16:56:51+00:00,"b'@JFurKSL His talent at tight end, Walker would be an absolute 3 and league addition to Utah, round 1 or 2 selection.  #GoUtes'",['GoUtes'],101,0,0
2022-11-28 16:56:50+00:00,"b""@joncoopertweets Joe Biden showered with his daughter you absolute tool.  Her own words, not a conspiracy you can't deny it.""",[],40,0,0
2022-11-28 16:56:50+00:00,"b'1/ Not all editions are created equal - some are of the highest quality and uncommon.   Here are some of my absolute favorites   \xe2\x80\x9cSummertime Dreams\xe2\x80\x9d by @archmorley  Count: 50 SOL Why: imho, one of his best work, great transition into the \xe2\x80\x9cFinding Flow\xe2\x80\x9d series, and only edition. https://t.co/9SFZbnQ1ql'",[],3591,0,0
2022-11-28 16:56:50+00:00,b'@MunstaMasta It can make up for doomfist being absolute shit',[],170,0,1
